,Hardware,Name,Price,SKU,Info,Image,Description,Power,PCIE Slot
328,Power Supply Unit,Focus Plus 650 Watt 80 Plus Gold ATX Fully Modular Power Supply,124.99,956367,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/513600_956367_01_front_thumbnail.jpg,"Designed to deliver up to 650W of total output power to your PC, the FOCUS 650W 80 PLUS Gold ATX 12V Power Supply comes with 4 PCI-E connectors, 8 SATA connectors, 3 four-pin peripheral connectors, and a single floppy connector, in addition to its standard motherboard and CPU connectors.",N/A,N/A
329,Power Supply Unit,1050 Watt 80 Plus Gold ATX Fully Modular Power Supply,189.99,092759,1050 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0621885_092759.jpg,None,N/A,N/A
330,Power Supply Unit,RM650x 650 Watt 80 Plus Gold ATX Fully Modular Power Supply 2018,149.99,707257,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/503336_707257_01_front_thumbnail.jpg,"Corsair RMx series power supplies give you extremely tight voltage control, quiet operation, Gold-certified efficiency, and a fully modular cable set. Built with all Japanese 105C capacitors, theyre a great choice for high performance PCs where reliability is essential. 80 PLUS Gold efficiency reduces operating cost and excess heat, and Zero RPM fan mode ensures virtual silence at low and medium loads. And, the fully modular DC cables make builds and upgrades easy, with clean, great-looking results.",N/A,N/A
331,Power Supply Unit,POWERSPEC 1250W GOLD FULL,229.99,092767,1250 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0621886_092767.jpg,None,N/A,N/A
332,Power Supply Unit,SF600 600 Watt 80 Plus Gold SFX Fully Modular Power Supply,134.99,998229,600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/461588_998229_01_front_thumbnail.jpg,"SF Series power supplies bring legendary Corsair performance and reliability to the SFX small form factor standard. They have the features youve come to expect from Corsair, with super-efficient 80 PLUS Gold certification, superior voltage regulation, Zero RPM mode for virtually silent operation, and 100% 105C Japanese electrolytic capacitors for better reliability.",N/A,N/A
333,Power Supply Unit,650 Watt SFX Fully Modular Power Supply,129.99,092742,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/621884_092742_01_front_thumbnail.jpg,None,N/A,N/A
334,Power Supply Unit,Toughpower Grand RGB 850 Watts 80 Plus Gold ATX Fully Modular Power Supply,149.99,214148,850 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/473994_214148_01_front_thumbnail.jpg,"Thermaltake, as the pioneer who incorporates RGB lights into PSU, has launched the Thermaltake Toughpower Grand RGB Gold Series, coming with a pre-installed, patented 256 Colors Riing 14 RGB fan with 5 lighting modes to choose from and built-in memory.",N/A,N/A
335,Power Supply Unit,ROG STRIX 850 Watt 80 Plus Gold ATX Fully Modular Power Supply,184.99,138123,850 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/625265_138123_01_front_thumbnail.jpg,"The ROG Strix Series PSUs bring high-end cooling and premium components together for an ultra-quiet high-performance product aimed at core gamers. Massive ROG heatsinks trickle down from the mighty ROG Thor series and Axial-tech fan design from our premium NVIDIA RTX graphics cards also make an appearance. Below the surface, low RDS (on) MOSFETs and premium Japanese capacitors take on power delivery with ease. The result is an incredibly quiet and efficient power supply with the reserves to handle the most intense gaming scenarios.",N/A,N/A
336,Power Supply Unit,GQ 650 Watt 80 Plus Gold ATX Semi-Modular Power Supply,119.99,926980,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/457256_926980_01_front_thumbnail.jpg,The EVGA 650 Watt Power Supply Offers near silent operation and is SLI as well as Crossfire ready.,N/A,N/A
337,Power Supply Unit,Toughpower Grand RGB 750 Watt 80 Plus Gold ATX Fully Modular Power Supply,129.99,214155,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/473993_214155_01_front_thumbnail.jpg,"Thermaltake, as the pioneer who incorporates RGB lights into PSU, has launched the Thermaltake Toughpower Grand RGB Gold Series, coming with a pre-installed, patented 256 Colors Riing 14 RGB fan with 5 lighting modes to choose from and built-in memory.",N/A,N/A
338,Power Supply Unit,E850 850 Watt 80 Plus Gold ATX Fully Modular Power Supply,159.99,798694,850 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/508407_798694_01_front_thumbnail.jpg,"The new E Series ATX power supplies from NZXT feature digital voltage and temperature monitoring for precise, real-time information about your PSU, including uptime, wattage by rail, and temperature. Store and track key data over time using CAM so youll always have an accurate picture of your PSUs health. They are manufactured with top-quality components and backed by a 10-year warranty, delivering both peace of mind and clean, reliable power to your gaming system.",N/A,N/A
339,Power Supply Unit,Focus Gold 650 Watt 80 Plus Gold ATX Semi-Modular Power Supply,119.99,685081,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/501724_685081_01_front_thumbnail.jpg,"The FOCUS Gold power supplies are the ideal choice for people who do not want to break the bank, and yet seek the solid power supplies with great reliability and efficiency. The semi-modular cabling design provides the most basic connections while allowing flexibility on the peripherals. The high quality 120 mm Fluid Dynamic Bearing (FDB) fans are very quiet and proven to be very stable over the long run. The 120 mm FDB fan inside is regulated by the Seasonic S2FC fan control, which optimizes the fan speed according to the needs of the system.",N/A,N/A
340,Power Supply Unit,RGPS GC-PS002 600 Watt 80 Plus Bronze ATX Non-Modular Power Supply,49.99,128934,600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0624971_128934.jpg,Redragon power supplies offer the basic necessities for any gaming build. Enjoy an 80+ Bronze power efficiency for reliable power transfer through your rig.,N/A,N/A
341,Power Supply Unit,Smart Series 600 Watt 80 Plus ATX Non-Modular Power Supply,64.99,981142,600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607488_981142_01_front_thumbnail.jpg,"Save Smart with Thermaltake's latest budget friendly power solutions, the Smart Series Power Supplies. Offering 80 PLUS Certified models for a effective power solution. All Smart Series power supplies offer an excellent 5 year warranty and Continuous Power design, provide clean reliable power for years to come.",N/A,N/A
342,Power Supply Unit,RGB 750 Watt 80 Plus Bronze ATX Non-Modular Power Supply,74.99,148338,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/626372_148338_01_front_thumbnail.jpg,"ASTRAPE M1 750B guarantees you 80 PLUS Bronze efficiency to greatly reduce noise and operation cost. The designs of FDB and Silent Mode enable ASTRAPE M1 750B to operate without annoying grinding sound. With superior thermal and noise management, ASTRAPE M1 750B will best meet your needs for optimal performance.",N/A,N/A
343,Power Supply Unit,CX550M 550 Watt 80 Plus Bronze ATX Semi-Modular Power Supply,89.99,970046,550 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/460287_970046_01_front_thumbnail.jpg,"CX Series Modular power supply units are an excellent choice for basic system builds and desktop PC computer upgrades, offering high reliability, low noise, and the flexibility of modular cabling, so you only use the cables you need. 80 PLUS Bronze certified efficiency means less noise and lower power bills.",N/A,N/A
344,Power Supply Unit,RGPS GC-PS001 500 Watt 80 Plus Bronze ATX Non-Modular Power Supply,42.99,128926,500 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0624962_128926.jpg,Redragon power supplies offer the basic necessities for any gaming build. Enjoy an 80+ Bronze power efficiency for reliable power transfer through your rig.,N/A,N/A
345,Power Supply Unit,Basix Series 600 Watt ATX Non-Modular Power Supply,24.99,914341,600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457433_914341_01_front_thumbnail.jpg,None,N/A,N/A
346,Power Supply Unit,REDRAGON 700W FM PSU,74.99,128942,700 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0624980_128942.jpg,None,N/A,N/A
347,Power Supply Unit,P650B 650 Watt 80 Plus Bronze ATX Non-Modular Power Supply,69.99,163394,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627315_163394_01_front_thumbnail.jpg,80 Plus certified ensures the better power efficiency. Less power waste reduces the heat and fan noise. P650B can be up to 89% efficiency. P650B provides the best solution for the system builds. The mesh braided cable reduces the clutter and improves the airflow in the case.,N/A,N/A
348,Power Supply Unit,MasterWatt 750 Watt 80 Plus Bronze ATX Semi-Modular Power Supply,94.99,429084,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/482230_429084_01_front_thumbnail.jpg,"The MasterWatt is a 80 Plus Bronze Power supply with an innovative semi-fanless mode. Under 15% load, the MasterWatt fan remains idle, offering zero dBA. When demand for power increases, a gradual fan curve provides measured cooling with little to no noise at any output level. Dual forward / DC-to-DC topology are employed to keep the voltage stable in all conditions. For increased performance, MasterWatt is equipped with 16 AWG power cables, which reduce resistance thereby increasing efficiency.",N/A,N/A
349,Power Supply Unit,P550B 550W 80 Plus Bronze ATX Non-Modular Power Supply,59.99,163436,550 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627316_163436_01_front_thumbnail.jpg,"80 Plus Bronze certified ensures to deliver 85% efficiency at 50% load. The better power efficiency leads to less power waste, less heat and less fan noise. P550B provides the best solution for the system builds. The flat cable reduces the clutter and improves the airflow in the case.",N/A,N/A
350,Power Supply Unit,P750GM 750 Watt 80 Plus Gold ATX Fully Modular Power Supply,129.99,163469,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627314_163469_01_front_thumbnail.jpg,"All the black flat cables are modular design. Installing only the cables you need to reduce clutter, to increase the airflow and to improve the chassis thermal performance.",N/A,N/A
351,Power Supply Unit,SuperNOVA 1200P2 1200 Watt 80 Plus Platinum ATX Fully Modular Power Supply,339.99,912287,1200 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457344_912287_01_front_thumbnail.jpg,Raise the bar with 1200 Watts of continuous power delivery and 92% efficiency.  A fully Modular design reduces clutter and 100% Japanese Capacitors ensure that only the absolute best components are used,N/A,N/A
352,Power Supply Unit,MasterWatt 650 Watt 80 Plus Bronze ATX Semi-Modular Power Supply,84.99,429076,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/482228_429076_01_front_thumbnail.jpg,"The MasterWatt is a 80 Plus Bronze Power supply with an innovative semi-fanless mode. Under 15% load, the MasterWatt fan remains idle, offering zero dBA. When demand for power increases, a gradual fan curve provides measured cooling with little to no noise at any output level. Dual forward / DC-to-DC topology are employed to keep the voltage stable in all conditions. For increased performance, MasterWatt is equipped with 16 AWG power cables, which reduce resistance thereby increasing efficiency.",N/A,N/A
353,Power Supply Unit,SDGR-500BX 500W ATX Non-Modular Power Supply,19.99,914283,500 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457430_914283_01_front_thumbnail.jpg,"Affordable and Reliable Solid Gear Basix SDGR-500BX deliver efficiency 500W power to your system. It provides efficiency and affordable power, better airflow to your system. It . This entry level power supply cosumes less energy. Support Latest Processors Compatible with Intel ATX 12V v.2.3 and EPS 12V v.2.92 standards. Reliable Power The 500W maximum power delivers safe, reliable, high efficiency output for mainstream gaming systems. Independent 12v rail provide more stability and safer power output. Silent Cooling Solid Gear Basix series power supply features a 120mm fan for best overall airflow and heat dissipation",N/A,N/A
354,Power Supply Unit,Smart Series 500 Watt 80 Plus ATX Non-Modular Power Supply,59.99,956359,500 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607487_956359_01_front_thumbnail.jpg,"Save Smart with Thermaltake's latest budget friendly power solutions, the Smart Series Power Supplies. Offering 80 PLUS Certified models for a effective power solution. All Smart Series power supplies offer an excellent 5 year warranty and Continuous Power design, provide clean reliable power for years to come. Available in 500W, 600W and 700W models, power a wide range of system configurations to gain the power you need at the best price. The right choice is always a Smart choice with Thermaltake Smart Series Power Supplies!",N/A,N/A
355,Power Supply Unit,AX1600i 1600 Watt 80 Plus Titanium ATX Fully Modular Power Supply,559.99,682328,1600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/501864_682328_01_front_thumbnail.jpg,"The CORSAIR AX1600i is the ultimate digital ATX power supply, built using only the highest quality components for unmatched performance and better than 80 PLUS Titanium efficiency. State-of-the-art gallium nitride transistors and 100% 105C Japanese capacitors deliver 1600W of ultra-stable, ultra-efficient power, while the AX1600is digital design allows for complete control and monitoring in CORSAIR LINK software. Adjust fan speeds, switch between single or multi-rail overcurrent protection (OCP), or monitor your PSUs voltages and efficiency. Zero RPM Fan mode ensures near-silent operation at low and medium loads and the fully modular, low profile cable set makes for easy installation and great-looking builds. Its the ultimate PSU for the most ambitious PC builds.",N/A,N/A
356,Power Supply Unit,SF750 750 Watt 80 Plus Platinum SFX Fully Modular Power Supply,184.99,162057,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601213_162057_01_front_thumbnail.jpg,"The CORSAIR SF750 80 PLUS Platinum SFX Power Supply is an extraordinarily power-dense PSU, ready to power the most cutting-edge small form factor PCs with 750 continuous watts. 80 PLUS Platinum certification makes it an ultra-efficient power supply, creating less heat and lower electric bills. A large 92mm fan provides industry-leading performance with minimal noise thanks to a Zero RPM mode that only activates at higher loads. Fully modular, individually-sleeved cables allow you to maximize space and improve airflow inside your PC. 105C rated Japanese capacitors and premium electrical components ensure superior performance for years of stable and dependable operation. Choose the SF750 for unprecedented power in your next small form factor PC.",N/A,N/A
357,Power Supply Unit,450 BR 450 Watt  80 Plus Bronze ATX Non-Modular Power Supply,57.99,812560,450 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/510283_812560_01_front_thumbnail.jpg,"The EVGA 450BR Power Supplies are here. Designed with both beginner and enthusiast needs in mind, EVGA power supplies are the best choice to power next generation computers. Combining 450W of continuous power with exceptional performance, stunning efficiency, and reliable quality, the 450W BR power supply is what you need to build a solid foundation for your next  system.",N/A,N/A
358,Power Supply Unit,SuperNOVA 1600W Watt 80 Plus Titanium ATX Fully Modular Power Supply,559.99,912378,1600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457347_912378_01_front_thumbnail.jpg,Introducing the EVGA SuperNOVA 1600 T2 power supply. This power supply raises the bar with 1600W of continuous power delivery and 94% (115VAC) / 96% (220VAC~240VAC) efficiency.,N/A,N/A
359,Power Supply Unit,C650 650 Watt 80 Plus Gold ATX Full Modular Power Supply,124.99,075200,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/618684_075200_01_front_thumbnail.jpg,The C series fits any case conforming to the ATX standard with the C750 and C650 support NVIDIA GPUs up to 2080ti and AMD GPUs up to Vega 64. The C850 can support multi-GPU configurations.,N/A,N/A
360,Power Supply Unit,Toughpower Grand RGB 650 Watts 80 Plus Gold ATX Fully Modular Power Supply,119.99,214189,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/473991_214189_01_front_thumbnail.jpg,"Thermaltake, as the pioneer who incorporates RGB lights into PSU, has launched the Thermaltake Toughpower Grand RGB Gold Series, coming with a pre-installed, patented 256 Colors Riing 14 RGB fan with 5 lighting modes to choose from and built-in memory.",N/A,N/A
361,Power Supply Unit,Neutron Series 550 Watt PS2 ATX Non-Modular Power Supply,34.99,914309,550 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457432_914309_01_front_thumbnail.jpg,"Solid Gear SDGR-550E Deliver true and efficiency power to your system. It can supply extreme power to provide your demanding PC Gaming and multimedia softwares. To avoid overheating, Solid Gear 550W is made with a supreme powerful, ultra silent, 120mm Nano fan. Sleeved finished cables were provided, it also produce better airflow. Besides, with 78% energy efficiency, this power supply cosumes less energy.",N/A,N/A
362,Power Supply Unit,SDGR-400BX 400W ATX Non-Modular Power Supply,15.99,914259,400 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457428_914259_01_front_thumbnail.jpg,"Affordable and Reliable Solid Gear Basix SDGR-400BX deliver efficiency 400W power to your system. It provides efficiency and affordable power to your system. It also produce better airflow. This entry level power supply cosumes less energy. Support Latest Processors Compatible with Intel ATX 12V v.2.3 and EPS 12V v.2.92 standards. Reliable Power The 400W maximum power delivers safe, reliable, high efficiency output for mainstream gaming systems. Independent 12v rail provide more stability and safer power output. Silent Cooling Solid Gear Basix series power supply features a 120mm fan for best overall airflow and heat dissipation.",N/A,N/A
363,Power Supply Unit,P450B 450 Watt 80 Plus Bronze ATX Non-Modular Power Supply,49.99,163451,450 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627320_163451_01_front_thumbnail.jpg,"80 Plus Bronze certified ensures to deliver 85% efficiency at 50% load. The better power efficiency leads to less power waste, less heat and less fan noise. P450B provides the best solution for the system builds. The flat cable reduces the clutter and improves the airflow in the case.",N/A,N/A
364,Power Supply Unit,Neutron Series 750 Watt PS2 ATX Non-Modular Power Supply,49.99,914499,750 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457436_914499_01_product_thumbnail.jpg,"Solid Gear SDGR-750E Deliver true and efficiency power to your system. It can supply extreme power to provide your demanding PC Gaming and multimedia softwares. To avoid overheating, Solid Gear 750W is made with a supreme powerful, ultra silent, 120mm Nano fan. Sleeved finished cables were provided, it also produce better airflow. Besides, with 78% energy efficiency, this power supply cosumes less energy.",N/A,N/A
365,Power Supply Unit,SuperNOVA G Plus 1300 Watt 80 Plus Gold ATX Fully Modular Power Supply,269.99,199315,1300 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/630231_199315_01_front_thumbnail.jpg,"Introducing the SuperNOVA 1300 G+, the new and improved fully-modular power supply line-up from EVGA with an 80+ Gold Efficiency rating. These power supplies pick up where the award-winning EVGA 1600 G2 and 1300 G2 power supplies left off and continue the tradition of EVGA quality and performance.",N/A,N/A
366,Power Supply Unit,ROG Strix 650 Watt 80 Plus Gold Fully Modular Power Supply,139.99,067090,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/617077_067090_01_front_thumbnail.jpg,"The ROG Strix Series PSUs bring high-end cooling and premium components together for an ultra-quiet high-performance product aimed at core gamers. In terms of cooling, massive ROG heatsinks trickle down from the mighty ROG Thor series and Axial-tech fan design from our premium NVIDIA RTX graphics cards also make an appearance. Below the surface, low RDS (on) MOSFETs and premium Japanese capacitors take on power delivery with ease. The result is an incredibly quiet and efficient power supply with the reserves to handle the most intense gaming scenarios.",N/A,N/A
367,Power Supply Unit,SF450 450 Watt 80 Plus Gold SFX Fully Modular Power Supply,119.99,998211,450 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/461589_998211_01_front_thumbnail.jpg,"SF Series power supplies bring legendary Corsair performance and reliability to the SFX small form factor standard. They have the features youve come to expect from Corsair, with super-efficient 80 PLUS Gold certification, superior voltage regulation, Zero RPM mode for virtually silent operation, and 100% 105C Japanese electrolytic capacitors for better reliability. Fully modular cables make installation quick and easy. If you have big ideas for your next small form factor system, SF Series has the reliable power delivery and quiet, efficient operation you need.",N/A,N/A
368,Power Supply Unit,SuperNOVA 1600 P2 1600 Watt 80 Plus Platinum ATX Fully Modular Power Supply,479.99,912345,1600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/457345_912345_01_front_thumbnail.jpg,"Introducing the EVGA SuperNOVA 1600 P2 power supply.  This power supply raises the bar with 1600W of continuous power delivery and 92% 115VAC, 94% 220VAC ~ 240VAC efficiency.  A fuly modular design reduces clutter and 100% Japanese Capacitors ensures the absolute best components are used.",N/A,N/A
369,Power Supply Unit,Neutron Series 650 Watt PS2 ATX Non-Modular Power Supply,39.99,914382,650 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457435_914382_01_front_thumbnail.jpg,"Solid Gear SDGR-650E Deliver true and efficiency power to your system. It can supply extreme power to provide your demanding PC Gaming and multimedia softwares. To avoid overheating, Solid Gear 650W is made with a supreme powerful, ultra silent, 120mm Nano fan. Sleeved finished cables were provided, it also produce better airflow. Besides, with 78% energy efficiency, this power supply cosumes less energy.",N/A,N/A
370,Power Supply Unit,RM550x 550 Watt 80 Plus Gold ATX Fully Modular Power Supply 2018,129.99,707240,550 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/503335_707240_01_front_thumbnail.jpg,"Corsair RMx series power supplies give you extremely tight voltage control, quiet operation, Gold-certified efficiency, and a fully modular cable set. Built with all Japanese 105C capacitors, theyre a great choice for high performance PCs where reliability is essential. 80 PLUS Gold efficiency reduces operating cost and excess heat, and Zero RPM fan mode ensures virtual silence at low and medium loads. And, the fully modular DC cables make builds and upgrades easy, with clean, great-looking results.",N/A,N/A
371,Power Supply Unit,Flex 320 Watt Mini-ITX Non-Modular Power Supply,39.99,914234,320 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457426_914234_01_front_thumbnail.jpg,Solid Gear SDGR-FLEX320 power supply is extremely powerful when you consider it is a flex form factor. It is a great upgrade power supply for any computer using lower wattage flex ATX power supplies that are commonly found in Shuttle and HP slimline systems.,N/A,N/A
372,Power Supply Unit,550 Watt 80 Plus Gold ATX Fully Modular Power Supply,129.99,120964,550 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0620466_120964.jpg,"The ROG Strix Series PSUs bring high-end cooling and premium components together for an ultra-quiet high-performance product aimed at core gamers. In terms of cooling, massive ROG heatsinks trickle down from the mighty ROG Thor series and Axial-tech fan design from our premium NVIDIA RTX graphics cards also make an appearance. Below the surface, low RDS (on) MOSFETs and premium Japanese capacitors take on power delivery with ease. The result is an incredibly quiet and efficient power supply with the reserves to handle the most intense gaming scenarios.",N/A,N/A
373,Power Supply Unit,SuperNOVA 1600 G+ 1600 Watt 80 Plus Gold ATX Fully Modular Power Supply,419.99,199695,1600 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/630230_199695_01_package_thumbnail.jpg,"Introducing the SuperNOVA 1600 G+, the new and improved fully-modular power supply line-up from EVGA with an 80+ Gold Efficiency rating. These power supplies pick up where the award-winning EVGA 1600 G2 and 1300 G2 power supplies left off and continue the tradition of EVGA quality and performance",N/A,N/A
374,Power Supply Unit,200 Watt mTFX Non-Modular Power Supply,19.99,914507,200 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457437_914507_01_front_thumbnail.jpg,"Solid Gear TFX-200 power supply is a great choice for high performance small form factor system. This 200W power supply can handle typical power consumption of your computer components. With the low noise fan and various safety protections, it is ideal for home theater PC builders or power supply replacement.",N/A,N/A
375,Power Supply Unit,Flex 270 Watt Mini-ITX Non-Modular Power Supply,34.99,914200,270 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457425_914200_01_front_thumbnail.jpg,Solid Gear SDGR-FLEX270 power supply is extremely powerful when you consider it is a flex form factor. It is a great upgrade power supply for any computer using lower wattage flex ATX power supplies that are commonly found in Shuttle and HP slimline systems.,N/A,N/A
376,Power Supply Unit,220 Watt Flex mini-ITX Non-Modular Power Supply,29.99,914176,220 Watts,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0457424_914176_01_front_thumbnail.jpg,Solid Gear SDGR-FLEX220 power supply is extremely powerful when you consider it is a flex form factor.It is a great upgrade power supply for any computer using lower wattage Flex ATX power supplies that are commonly found in Shuttle and HP slimline systems.,N/A,N/A
377,Graphics Card,GeForce GTX 1660 Ti SC Ultra Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card,299.99,084384,GeForce GTX 1660 Ti,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607600_084384_01_package_thumbnail.jpg,"The EVGA GeForce GTX 16-Series Graphics Cards are powered by the all-new NVIDIA Turing architecture to give you incredible new levels of gaming realism, speed, power efficiency, and immersion. With the EVGA GeForce GTX 16-Series gaming cards you get the best gaming experience with next generation graphics performance, ice cold cooling, and advanced overclocking features with the all new EVGA Precision X1 software.",500,PCIe 3.0 x16
378,Graphics Card,RX 5700 XT MECH Overclocked Dual-Fan 8GB GDDR6 PCIe 4.0 Graphics Card,414.99,995308,Radeon RX 5700 XT,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/612779_995308_01_front_thumbnail.jpg,"Great gaming experiences are created by bending the rules. The all new RDNA powered Radeon RX 5700 series for exceptional performance and High-fidelity gaming. Take control with Radeon RX 5700 series and experience powerful, accelerated gaming customized for you.",750,PCIe 4.0 x16
379,Graphics Card,Radeon RX 580 Red Dragon Dual-Fan 8GB GDDR5 PCIe 3.0 Graphics Card,199.99,375956,Radeon RX 580,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/479525_375956_01_front_thumbnail.jpg,"Experience beautifully rich and immersive VR environments and gameplay, augmented by player comfort and effortless compatibility.  Get quality that rivals 4K, even on a 1080p display while playing your favorite online games thanks to AMD's VSR.",500,PCIe 3.0 x16
380,Graphics Card,GeForce RTX 2060 Gaming Z Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card,379.99,879007,GeForce RTX 2060,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/602019_879007_01_front_thumbnail.jpg,"The much anticipated return of MSIs iconic dual fan GAMING series. Combining a mix of black and gunmetal grey with a classy brushed metal backplate, this masterpiece provides you premium design with magnificent and smooth RGB light effects on the outside. The new MSI GAMING card is designed to amaze you!",500,PCIe 3.0 x16
